data_year,criminal_act_id,offense_id
2024,6,246800556
2024,8,246800556
2024,6,235117962
2024,5,235117998
2024,6,235118010
2024,6,235118023
2024,6,235117975
2024,6,235117976
2024,3,235118075
2024,6,235118076
2024,6,235118072
2024,6,235118085
2024,6,235118134
2024,6,235118217
2024,6,238963976
2024,6,235118294
2024,6,235118330
2024,6,235118331
2024,6,235118377
2024,8,235118316
2024,6,235118329
2024,6,246800553
2024,6,246800554
2024,6,235118467
2024,6,235118444
2024,8,235118444
2024,6,235118464
2024,6,235118552
2024,6,235118465
2024,6,235118489
2024,8,235118489
2024,5,235118635
2024,6,235118576
2024,7,235118609
2024,6,235118558
2024,1,235118655
2024,6,235118639
2024,6,235118659
2024,8,235118714
2024,6,246800581
2024,8,246800581
2024,6,235118729
2024,6,235118756
2024,5,235118730
2024,6,237463337
2024,6,235118819
2024,6,235118857
2024,6,246800586
2024,6,235118812
2024,6,235118864
2024,6,246800593
2024,6,235118876
2024,8,235118876
2024,6,235118908
2024,6,235118853
2024,6,235118863
2024,6,235118870
2024,6,235118947
2024,6,235118927
2024,7,235118956
2024,6,235118994
2024,6,235119011
2024,8,235119011
2024,6,235118980
2024,6,235119023
2024,6,235119049
2024,6,235118984
2024,8,235118984
2024,6,235118993
2024,6,235118998
2024,6,235119044
2024,6,246800602
2024,6,235119019
2024,6,235119079
2024,8,235119079
2024,5,246800584
2024,6,235119033
2024,6,235682283
2024,6,235682307
2024,8,235682289
2024,6,235682350
2024,6,235682275
2024,8,235682275
2024,6,235683181
2024,6,235683277
2024,5,235682309
2024,6,235682344
2024,6,235682341
2024,6,235682336
2024,6,235682366
2024,6,235682349
2024,6,242652419
2024,6,242652420
2024,6,235682380
2024,6,235682437
2024,5,235682399
2024,6,242652436
2024,6,242652437
2024,6,235682427
2024,3,235682470
2024,6,246800603
2024,6,235682424
2024,8,235682457
2024,7,235682450
2024,6,235682445
2024,6,235682551
2024,6,237463264
2024,8,237463264
2024,6,235682443
2024,6,235682453
2024,6,245375027
2024,6,235682465
2024,6,235682515
2024,6,235682550
2024,6,235682492
2024,6,246800604
2024,6,246800605
2024,6,235682542
2024,5,235682646
2024,6,235682617
2024,8,235682617
2024,6,235682688
2024,6,235682627
2024,6,235682649
2024,5,235682715
2024,6,235682720
2024,6,235682751
2024,6,235682752
2024,5,235682819
2024,6,235682757
2024,5,235682776
2024,6,235682822
2024,8,235682822
2024,6,235682835
2024,8,235682835
2024,8,235682825
2024,6,235682885
2024,12,235682861
2024,6,235682860
2024,6,235682889
2024,6,235682890
2024,6,235682899
2024,6,235682944
2024,6,235682920
2024,6,235682921
2024,6,235682938
2024,6,235682946
2024,6,235682953
2024,6,235682995
2024,6,235683007
2024,6,235683077
2024,6,246800626
2024,6,246800627
2024,6,235683084
2024,6,235683092
2024,6,235683135
2024,2,245375046
2024,6,245375046
2024,6,235683173
2024,6,235683280
2024,6,235683281
2024,6,235683295
2024,6,235684652
2024,8,235684652
2024,6,235683361
2024,8,235683361
2024,6,235683457
2024,6,235683472
2024,6,235683484
2024,6,235683506
2024,6,235683546
2024,8,235683546
2024,5,235683512
2024,6,235683705
2024,6,235683729
2024,8,235683729
2024,6,235683570
2024,6,246800618
2024,8,246800618
2024,8,235683615
2024,8,235683650
2024,6,235683820
2024,6,235683824
2024,6,235683754
2024,8,235683754
2024,6,235683807
2024,6,235683815
2024,6,245375948
2024,8,245375948
2024,6,238965437
2024,8,238965437
2024,8,235683832
2024,5,235683903
2024,6,235683873
2024,6,245376098
2024,6,235683915
2024,8,235683915
2024,6,235683924
2024,6,235683895
2024,6,235683963
2024,5,235683968
2024,6,238965442
2024,8,238965442
2024,6,235683986
2024,6,235684036
2024,6,235684078
2024,6,235684090
2024,5,235684109
2024,8,235684142
2024,8,235684117
2024,5,235684219
2024,5,235684246
2024,8,235684315
2024,6,235684195
2024,6,235684394
2024,6,235684377
2024,6,235684406
2024,6,235684440
2024,8,235684373
2024,6,235684311
2024,6,235684347
2024,6,235685007
2024,8,235685007
2024,6,238964029
2024,8,238964029
2024,6,235684524
2024,6,235684633
2024,6,235685106
2024,6,235685107
2024,6,235685124
2024,6,242653668
2024,6,242653669
2024,3,235684667
2024,6,235684668
2024,5,235684641
2024,6,235684648
2024,6,235684644
2024,6,235684688
2024,6,237463479
2024,8,237463479
2024,6,237463518
2024,6,237463528
2024,6,237463529
2024,6,237463386
2024,6,237463314
2024,6,237463332
2024,6,237463474
2024,7,237463496
2024,6,237463423
2024,6,237463505
2024,5,240176030
2024,6,237463603
2024,6,237463374
2024,6,237463429
2024,6,237463594
2024,6,237463507
2024,6,237463534
2024,8,237463534
2024,6,237463621
2024,6,237463517
2024,8,237463517
2024,6,237463733
2024,6,237463734
2024,7,237463541
2024,6,237463743
2024,6,237463676
2024,8,237463676
2024,6,237463685
2024,5,237463540
2024,6,237463642
2024,6,237463643
2024,8,237463706
2024,8,237463731
2024,7,237463625
2024,6,237463737
2024,6,237463599
2024,6,237463638
2024,6,237463576
2024,6,237463581
2024,6,237463582
2024,6,237463691
2024,6,237463914
2024,6,237463915
2024,8,237463654
2024,6,237463665
2024,6,237463858
2024,6,237463931
2024,6,237464082
2024,6,237464036
2024,6,242652487
2024,8,242652487
2024,6,237463953
2024,6,237464214
2024,6,237463825
2024,8,237463825
2024,2,237464014
2024,6,237463930
2024,6,237463926
2024,5,237464055
2024,6,245375145
2024,6,237464136
2024,6,235684709
2024,6,237464128
2024,6,237464073
2024,6,237464199
2024,6,237463995
2024,6,237464034
2024,6,237464911
2024,6,246800642
2024,8,246800642
2024,1,237464087
2024,6,237464145
2024,6,245375985
2024,2,237463905
2024,6,237463905
2024,6,237464099
2024,8,237463962
2024,6,237464102
2024,6,237464137
2024,6,237463923
2024,6,237463956
2024,5,237464027
2024,5,237463944
2024,12,237463988
2024,6,237464035
2024,5,237464070
2024,6,245375067
2024,6,237463932
2024,6,245375093
2024,8,245375093
2024,6,237464175
2024,6,237464237
2024,6,237464163
2024,6,237464031
2024,6,237464247
2024,5,237464930
2024,6,237464096
2024,6,237464097
2024,6,237464295
2024,5,237464309
2024,5,237464231
2024,6,238964198
2024,8,238964198
2024,6,237464316
2024,5,237464270
2024,7,237464201
2024,2,242652468
2024,6,242652468
2024,6,245375121
2024,8,245375121
2024,6,237464304
2024,8,237464304
2024,6,237464302
2024,6,237464315
2024,6,237464386
2024,6,237464513
2024,6,237464388
2024,6,237464389
2024,6,237464452
2024,6,237464373
2024,6,237464374
2024,6,237464407
2024,6,237464471
2024,6,237464601
2024,6,246800667
2024,8,246800667
2024,6,237464690
2024,6,237464544
2024,6,237464465
2024,8,237464465
2024,6,237464505
2024,6,237464548
2024,6,237464387
2024,6,237464454
2024,8,237464454
2024,6,237464521
2024,6,237464650
2024,6,245375154
2024,8,245375154
2024,6,237464713
2024,8,237464713
2024,6,242652483
2024,8,242652483
2024,6,237464727
2024,6,237464395
2024,8,237464395
2024,6,237464507
2024,6,237464582
2024,6,237464583
2024,8,237464656
2024,6,237464674
2024,6,237464676
2024,6,237464677
2024,6,237464721
2024,6,237464517
2024,6,237464588
2024,8,237464725
2024,6,246800672
2024,6,237464585
2024,6,237464640
2024,6,237464670
2024,6,237464671
2024,6,246800657
2024,6,237464561
2024,8,237464561
2024,6,237464579
2024,6,237464699
2024,6,237464692
2024,6,237464719
2024,6,237464782
2024,6,237464783
2024,6,237464702
2024,6,237464798
2024,5,237464788
2024,6,237464803
2024,8,237464803
2024,6,237464843
2024,8,237464753
2024,6,237464810
2024,6,237464811
2024,6,246800669
2024,6,246800670
2024,5,240176097
2024,6,237464826
2024,6,237464844
2024,6,237464845
2024,6,237464887
2024,6,237464818
2024,6,238964398
2024,6,238964104
2024,6,238964239
2024,8,238964262
2024,6,238964131
2024,6,238964188
2024,6,238964193
2024,5,238964223
2024,6,238964155
2024,6,238964407
2024,8,238964407
2024,6,238964195
2024,6,238964202
2024,6,238964236
2024,8,238964236
2024,6,238964205
2024,6,238964157
2024,6,238964189
2024,8,238964230
2024,6,242652511
2024,8,242652511
2024,6,238964304
2024,5,238964372
2024,6,238964380
2024,6,238964258
2024,6,238964259
2024,6,238964359
2024,8,238964359
2024,6,238964563
2024,6,238964309
2024,5,238964342
2024,3,238964412
2024,6,238964263
2024,6,238964245
2024,6,238964447
2024,8,238964338
2024,5,238964355
2024,6,238964525
2024,8,238964465
2024,8,238964524
2024,5,238964550
2024,6,238964344
2024,6,238964417
2024,6,238964500
2024,5,238964378
2024,6,238964518
2024,6,238964430
2024,6,238964541
2024,6,238964567
2024,8,238964567
2024,6,238964513
2024,6,238964514
2024,6,238964618
2024,6,238964544
2024,6,238964616
2024,6,246801507
2024,6,246801508
2024,6,238964691
2024,6,238964590
2024,6,238964630
2024,8,238964630
2024,6,238964474
2024,6,238964554
2024,6,238964556
2024,6,246800661
2024,5,238964488
2024,6,238964562
2024,6,240176104
2024,8,240176104
2024,6,238964555
2024,6,238964585
2024,8,238964585
2024,6,242652595
2024,6,238964494
2024,6,238964523
2024,6,238964619
2024,6,238964641
2024,6,238964657
2024,6,238964632
2024,6,246800677
2024,8,246800677
2024,6,238964772
2024,6,238964515
2024,6,238964508
2024,6,238964654
2024,8,238964654
2024,6,238964676
2024,8,238964676
2024,6,238964700
2024,5,238964718
2024,6,238964534
2024,6,238964558
2024,6,238964595
2024,8,238964595
2024,6,238964640
2024,6,238964785
2024,6,238964810
2024,6,238964844
2024,8,238964844
2024,6,238964587
2024,6,238964634
2024,5,238964752
2024,6,238964651
2024,6,238964652
2024,6,238964622
2024,8,238964622
2024,13,238964709
2024,5,245375236
2024,6,238964670
2024,6,238964826
2024,6,238964846
2024,6,238964951
2024,6,238964865
2024,8,238964865
2024,6,238964866
2024,8,238964866
2024,6,238964887
2024,6,238964823
2024,8,238964930
2024,6,238964925
2024,3,238964948
2024,6,238964769
2024,6,238964904
2024,5,238964962
2024,6,238964764
2024,6,238964789
2024,6,245375301
2024,8,245375301
2024,6,238964798
2024,6,238964799
2024,5,238965003
2024,6,238964774
2024,6,238964978
2024,5,238964838
2024,6,238964905
2024,6,238965012
2024,6,238964982
2024,5,238964966
2024,6,238965059
2024,8,238964991
2024,2,238965093
2024,6,238964942
2024,5,238965098
2024,6,238964894
2024,6,238965079
2024,6,238964888
2024,6,238965102
2024,6,238965039
2024,6,238965119
2024,5,238964994
2024,6,238965072
2024,6,238965057
2024,6,238965146
2024,6,238965190
2024,6,238965244
2024,6,238965230
2024,8,238965230
2024,6,238965149
2024,6,238965173
2024,6,238965357
2024,6,238965115
2024,5,238965136
2024,6,238965271
2024,8,238965312
2024,8,238965237
2024,12,238965327
2024,8,238965141
2024,6,238965268
2024,6,238965308
2024,8,238965308
2024,8,238965231
2024,6,238965323
2024,6,238965245
2024,5,238965272
2024,6,238965382
2024,5,238965270
2024,6,238965303
2024,6,238965186
2024,8,238965186
2024,6,238965326
2024,6,238965170
2024,6,238965370
2024,6,238965412
2024,5,238965421
2024,5,238965280
2024,6,238965413
2024,6,238965226
2024,6,238965375
2024,6,238965395
2024,6,238965338
2024,8,238965338
2024,6,238965411
2024,6,238965222
2024,6,238965301
2024,5,238965416
2024,6,238965424
2024,8,238965347
2024,6,240176167
2024,8,240176167
2024,6,240176187
2024,6,240176215
2024,6,240176296
2024,8,240176296
2024,6,240176350
2024,8,240176290
2024,6,240176305
2024,6,240176315
2024,6,240176327
2024,6,240176313
2024,5,240176385
2024,12,240176357
2024,6,240176364
2024,8,240176362
2024,6,240176391
2024,6,240176410
2024,6,240176348
2024,6,240176366
2024,8,240176366
2024,6,240176380
2024,6,240176386
2024,6,240176479
2024,8,240176479
2024,6,240176528
2024,8,240176528
2024,6,240176560
2024,6,240176423
2024,8,240176423
2024,3,240176462
2024,6,240176499
2024,6,245375490
2024,8,245375490
2024,6,240176529
2024,6,240176473
2024,3,240176533
2024,6,240176550
2024,6,240176543
2024,5,240177324
2024,5,240176475
2024,6,240177309
2024,6,240177310
2024,6,240176572
2024,6,240176552
2024,5,240176599
2024,6,240176619
2024,6,240176642
2024,6,240176675
2024,6,240176615
2024,6,240176652
2024,8,240176652
2024,6,240176649
2024,6,240176650
2024,6,240176691
2024,6,240176639
2024,8,245375513
2024,6,240176748
2024,2,240176749
2024,6,240176749
2024,6,240176733
2024,8,240176733
2024,6,240176654
2024,6,240176655
2024,6,242652547
2024,6,240176684
2024,8,240176735
2024,6,240176787
2024,3,240176810
2024,6,240176944
2024,6,240176771
2024,6,240176790
2024,6,240176802
2024,6,240176850
2024,6,240176798
2024,6,240176965
2024,8,240176965
2024,6,240176984
2024,6,240176760
2024,8,240176760
2024,6,240176761
2024,8,240176761
2024,6,240176762
2024,8,240176762
2024,6,245375500
2024,8,245375500
2024,6,240176913
2024,8,240176913
2024,5,240176768
2024,6,240176917
2024,8,240176917
2024,6,240176935
2024,6,240176907
2024,8,240176907
2024,6,240176804
2024,6,240176951
2024,6,246800753
2024,6,240176869
2024,6,240176992
2024,8,240176992
2024,6,240176937
2024,5,240176985
2024,6,240176962
2024,3,240177137
2024,6,240177157
2024,6,240177041
2024,6,240176980
2024,8,240176980
2024,6,240177081
2024,6,240177139
2024,6,240177071
2024,6,245375611
2024,8,245375611
2024,6,240177171
2024,6,240177034
2024,6,240177122
2024,6,240177168
2024,6,240177086
2024,6,240177145
2024,6,240177209
2024,6,240177223
2024,8,240177208
2024,8,240177214
2024,5,240177217
2024,6,240177172
2024,5,240177239
2024,6,240177253
2024,6,240177265
2024,6,240177266
2024,6,240177260
2024,8,240177260
2024,6,242652625
2024,6,242652656
2024,8,242652656
2024,5,242652634
2024,6,246800766
2024,5,242652619
2024,6,242652635
2024,8,242652706
2024,6,242652640
2024,6,242652636
2024,6,245375685
2024,6,242652658
2024,6,242652667
2024,6,242652719
2024,6,242652689
2024,6,245375739
2024,6,245375740
2024,6,242652721
2024,6,242652735
2024,6,242652701
2024,6,245375834
2024,8,245375834
2024,6,242652712
2024,8,242652712
2024,6,242652740
2024,6,242652752
2024,6,242652788
2024,6,242652758
2024,6,242652770
2024,6,242652771
2024,6,242652754
2024,6,242652755
2024,6,242652845
2024,6,242652777
2024,6,242652824
2024,6,242652808
2024,6,242652871
2024,6,242652872
2024,6,242652769
2024,6,242652850
2024,8,242652850
2024,6,242652878
2024,6,242652879
2024,6,242652863
2024,6,242652820
2024,6,242652874
2024,8,242652874
2024,6,242652862
2024,2,242652875
2024,8,242652893
2024,6,242652842
2024,6,242652905
2024,5,242652821
2024,6,242652882
2024,5,242652964
2024,6,242652956
2024,6,242652974
2024,6,242652994
2024,6,242653000
2024,6,242652942
2024,6,242652940
2024,8,242652970
2024,6,242653002
2024,6,242653029
2024,6,242653030
2024,6,242653051
2024,8,242653051
2024,6,246800769
2024,5,242653052
2024,5,242653105
2024,6,246800790
2024,6,242653056
2024,6,242653058
2024,6,242653109
2024,6,242653088
2024,5,242652995
2024,6,242653034
2024,5,242653136
2024,6,242653126
2024,8,242653122
2024,6,242653161
2024,6,242653159
2024,6,242653160
2024,6,242653169
2024,6,242653175
2024,6,245375882
2024,6,242653177
2024,8,242653278
2024,6,242653274
2024,6,242653287
2024,8,242653287
2024,6,242653292
2024,8,242653292
2024,6,242653220
2024,6,242653266
2024,6,242653230
2024,6,242653275
2024,6,242653306
2024,8,242653306
2024,6,242653227
2024,6,242653257
2024,6,242653316
2024,8,242653316
2024,6,242653330
2024,8,242653330
2024,6,242653343
2024,6,242653344
2024,5,242653374
2024,6,242653391
2024,8,242653408
2024,6,242653369
2024,7,242653460
2024,6,242653422
2024,6,242653449
2024,8,242653449
2024,6,242653368
2024,7,242653376
2024,6,246800827
2024,6,242653454
2024,6,242653435
2024,6,242653436
2024,6,242653406
2024,8,242653406
2024,2,242653459
2024,6,242653459
2024,6,242653484
2024,6,246800836
2024,6,242653476
2024,8,242653485
2024,6,242653518
2024,6,242653519
2024,6,242653500
2024,8,242653500
2024,5,245375894
2024,6,242653582
2024,6,242653635
2024,8,242653604
2024,6,245375904
2024,6,245375917
2024,8,245376038
2024,5,245376159
2024,6,245376056
2024,2,245376157
2024,6,245376157
2024,6,245376166
2024,8,245376166
2024,6,245376182
2024,2,245376092
2024,2,245376331
2024,6,242653611
2024,6,242653624
2024,5,245376158
2024,6,245376284
2024,8,245376284
2024,6,246800843
2024,6,245376233
2024,8,245376233
2024,6,245376527
2024,6,245376487
2024,3,245376553
2024,8,245376554
2024,6,245376385
2024,6,245376589
2024,8,245376826
2024,6,245376725
2024,6,245376759
2024,6,245376750
2024,6,245376829
2024,6,245376650
2024,6,245376729
2024,8,245376729
2024,6,245376806
2024,7,245376820
2024,6,245376923
2024,7,245376966
2024,2,245377143
2024,6,245377143
2024,6,245376994
2024,8,245377308
2024,6,245377201
2024,6,245377202
2024,6,245377431
2024,6,245377351
2024,6,245377379
2024,8,245377366
2024,6,245377389
2024,6,245377435
2024,6,245377526
2024,6,245377490
2024,6,245377627
2024,6,245377693
2024,6,245378867
2024,8,245378867
2024,2,245378917
2024,6,245378917
2024,6,245379021
2024,8,245377879
2024,6,245377728
2024,6,245377773
2024,6,245377804
2024,6,245377798
2024,6,245377828
2024,6,245377829
2024,6,245377949
2024,6,245377852
2024,8,245377852
2024,6,245377933
2024,5,245377794
2024,6,245377824
2024,5,245377956
2024,6,245378085
2024,8,245378085
2024,6,245378146
2024,6,245378201
2024,6,245378063
2024,3,245378355
2024,6,245378156
2024,8,245378156
2024,6,246800870
2024,6,245378319
2024,6,245378320
2024,6,245378350
2024,6,245378351
2024,2,245378223
2024,6,245378305
2024,6,245378515
2024,8,245378515
2024,6,245378615
2024,6,245378378
2024,6,245378487
2024,6,246800857
2024,8,246800857
2024,6,245378491
2024,6,245378554
2024,6,245378595
2024,5,245378436
2024,5,245378580
2024,6,245378681
2024,6,245378716
2024,6,245378837
2024,6,245378875
2024,8,245378875
2024,5,245378700
2024,1,245378939
2024,5,245378822
2024,6,246800880
2024,6,245379105
2024,6,245378926
2024,2,245379059
2024,6,245379059
2024,6,246800879
2024,8,246800879
2024,6,245379058
2024,7,245379181
2024,5,245379241
2024,6,245379401
2024,6,245379453
2024,6,245379534
2024,6,245379261
2024,8,245379261
2024,6,245379307
2024,6,245379385
2024,6,245379421
2024,6,245379384
2024,6,245379404
2024,6,245379283
2024,6,245379511
2024,5,245379360
2024,6,246800875
2024,8,246800875
2024,8,245379766
2024,8,245379523
2024,6,245379672
2024,5,245379986
2024,6,220905998
2024,6,220905980
2024,6,220906027
2024,6,220906038
2024,5,229773923
2024,6,229773863
2024,12,237015624
2024,2,229773876
2024,3,229773876
2024,6,229773876
2024,6,229773877
2024,6,229773976
2024,6,229773935
2024,6,229774055
2024,3,237460587
2024,6,237015812
2024,8,229773995
2024,3,237015842
2024,6,237015747
2024,6,237015780
2024,6,229774053
2024,6,237015868
2024,4,234487652
2024,3,237015893
2024,6,237015840
2024,6,237015941
2024,6,237015875
2024,4,237015952
2024,6,237016068
2024,6,237016069
2024,6,237015935
2024,12,237015943
2024,6,237016087
2024,6,237016088
2024,6,237016089
2024,6,237016128
2024,6,237016141
2024,6,237016142
2024,6,237016033
2024,6,237016198
2024,1,237016227
2024,6,240642144
2024,6,237016182
2024,6,237016305
2024,6,237016399
2024,6,237016340
2024,8,234487677
2024,6,237016275
2024,1,234487693
2024,8,234487697
2024,6,234487614
2024,6,234487615
2024,4,234487616
2024,8,237017516
2024,8,237017533
2024,1,237016382
2024,1,234487701
2024,6,235249302
2024,6,237016335
2024,3,237016477
2024,6,237016573
2024,6,237016479
2024,6,237460625
2024,8,237460625
2024,6,237016621
2024,6,237016527
2024,6,237460649
2024,6,237460706
2024,6,237460707
2024,8,237460707
2024,3,240642228
2024,6,240642251
2024,6,237460850
2024,3,244237221
2024,3,244237222
2024,6,240642198
2024,6,237460796
2024,6,244237238
2024,6,237460826
2024,2,244236902
2024,5,244236902
2024,6,244236902
2024,6,244236903
2024,6,240642260
2024,8,240642261
2024,6,240642277
2024,6,240642278
2024,6,240642273
2024,6,240642279
2024,1,240642301
2024,6,240642301
2024,6,240642297
2024,6,240642280
2024,6,240642303
2024,8,240642304
2024,6,240643023
2024,3,242652432
2024,6,244237006
2024,6,244237007
2024,6,244237023
2024,6,242651506
2024,6,242651507
2024,6,221958981
2024,8,221959042
2024,8,225527862
2024,8,221958979
2024,6,222642782
2024,3,222642793
2024,8,226743771
2024,8,225527921
2024,8,222642657
2024,6,225527870
2024,6,225527871
2024,6,221958996
2024,6,221958997
2024,6,225527890
2024,6,221959094
2024,6,221959119
2024,6,221959110
2024,3,221959120
2024,3,222642780
2024,6,222642822
2024,6,225527901
2024,3,222642840
2024,6,222642818
2024,6,222642819
2024,6,228807629
2024,3,228807706
2024,6,228807706
2024,6,222642858
2024,8,222642871
2024,6,225527906
2024,6,225527912
2024,6,236218006
2024,6,236218007
2024,6,222642934
2024,6,222642935
2024,6,222642941
2024,6,222642892
2024,6,222642928
2024,6,222642929
2024,6,222642938
2024,6,241114952
2024,8,225527939
2024,6,225527953
2024,3,232005201
2024,6,232005202
2024,6,232005203
2024,6,225527996
2024,6,225528011
2024,6,226743787
2024,3,226743789
2024,6,225527979
2024,8,225528005
2024,6,225528008
2024,1,226743790
2024,1,226743791
2024,6,226743782
2024,6,226743784
2024,6,226743796
2024,6,226743802
2024,6,228807336
2024,6,226743809
2024,6,226743810
2024,6,226743813
2024,6,226743816
2024,6,226743823
2024,6,228807446
2024,7,228807447
2024,6,226743820
2024,6,226743826
2024,6,226743835
2024,6,226743814
2024,3,232005229
2024,3,226743845
2024,3,228807586
2024,6,228807587
2024,6,228807588
2024,6,226743877
2024,6,226743878
2024,6,226743853
2024,6,226743856
2024,6,228807425
2024,6,228807320
2024,6,230182933
2024,6,230182934
2024,6,228807390
2024,6,228807391
2024,6,228807476
2024,8,230182776
2024,8,230182777
2024,6,230182404
2024,6,230182382
2024,6,230182383
2024,1,228807433
2024,1,228807434
2024,6,230182437
2024,6,230182438
2024,8,228807339
2024,6,228807340
2024,6,239628576
2024,6,239628577
2024,6,228807432
2024,6,228807481
2024,6,228807482
2024,3,228807350
2024,6,228807351
2024,6,228807407
2024,6,228807505
2024,6,228807341
2024,6,230182407
2024,6,228807606
2024,6,232005222
2024,6,232005223
2024,6,230182555
2024,6,230182556
2024,6,230182557
2024,6,230182458
2024,6,236218019
2024,6,230182467
2024,6,230182496
2024,6,230182497
2024,6,232005190
2024,6,230182516
2024,6,230182524
2024,6,230182454
2024,6,230182479
2024,6,230182499
2024,6,230182500
2024,6,233483296
2024,6,233483282
2024,6,233483283
2024,8,230182526
2024,6,230182527
2024,6,230182528
2024,6,230182547
2024,6,230182548
2024,6,230182549
2024,6,232005228
2024,6,232005256
2024,6,232005257
2024,6,236218038
2024,6,232005314
2024,6,233483298
2024,6,233483299
2024,1,232005305
2024,6,232005373
2024,8,232005374
2024,12,232005396
2024,6,232005291
2024,6,232005292
2024,3,236218023
2024,6,236218025
2024,6,232005302
2024,6,232005310
2024,6,232005311
2024,3,232005350
2024,6,232005338
2024,6,232005345
2024,6,232005352
2024,6,232005353
2024,6,232005391
2024,6,232005340
2024,6,232005341
2024,6,232005351
2024,6,232005367
2024,6,232005387
2024,6,236218028
2024,6,232005405
2024,6,232005406
2024,6,246341008
2024,6,246341009
2024,6,246341011
2024,6,233483357
2024,6,246341014
2024,6,233483323
2024,6,233483359
2024,6,233483417
2024,6,233483418
2024,3,236218050
2024,3,233483393
2024,6,233483464
2024,6,233483443
2024,6,233483444
2024,6,233483456
2024,6,233483457
2024,6,239628640
2024,6,236218058
2024,6,233483484
2024,6,233483487
2024,6,233483488
2024,6,233483499
2024,6,233483500
2024,6,236218072
2024,6,236218078
2024,6,236218098
2024,6,236218099
2024,6,236218100
2024,6,236218102
2024,6,236218103
2024,6,236218089
2024,6,236218090
2024,6,238963012
2024,6,238963021
2024,6,238963029
2024,6,236218130
2024,6,238963089
2024,6,238963090
2024,6,239628670
2024,3,243812679
2024,6,239628689
2024,6,239628690
2024,6,236218164
2024,6,236218166
2024,6,236218167
2024,6,238963046
2024,6,236218168
2024,6,241114906
2024,6,241114914
2024,6,241114916
2024,3,243812688
2024,3,243812689
2024,6,238963217
2024,6,238963225
2024,6,238963226
2024,8,238963240
2024,6,238963099
2024,6,238963100
2024,3,238963107
2024,6,238963156
2024,6,238963157
2024,6,238963119
2024,6,238963120
2024,4,239628676
2024,3,238963214
2024,6,238963185
2024,6,238963186
2024,1,243812683
2024,6,241114927
2024,6,241114935
2024,6,238963356
2024,6,238963357
2024,6,239628728
2024,6,239628766
2024,6,239628767
2024,6,239628779
2024,6,239628780
2024,6,239628797
2024,6,239628798
2024,6,239628750
2024,3,239628786
2024,3,239628787
2024,6,241114994
2024,6,241114995
2024,6,241114961
2024,6,241114962
2024,6,241114963
2024,6,239628826
2024,6,239628857
2024,6,239628867
2024,6,239628868
2024,6,239628885
2024,6,241114982
2024,6,239628823
2024,6,239628832
2024,6,239628843
2024,6,239628844
2024,6,239628888
2024,6,241115021
2024,6,241115022
2024,6,239628881
2024,6,239628882
2024,6,241115038
2024,6,241115039
2024,6,241114989
2024,6,241114990
2024,8,241115057
2024,6,241115058
2024,6,241115120
2024,6,241115141
2024,3,243812702
2024,3,243812723
2024,3,243812780
2024,6,243812807
2024,6,241115144
2024,6,241115155
2024,6,241115156
2024,3,243812724
2024,6,241115145
2024,6,241115148
2024,6,221960580
2024,6,221960610
2024,6,221960668
2024,6,221960689
2024,3,229772182
2024,6,222644766
2024,6,238037210
2024,6,222644859
2024,6,222644886
2024,6,222644825
2024,6,222644852
2024,6,228367353
2024,6,225534203
2024,1,225534354
2024,6,238037209
2024,6,225532726
2024,6,225532747
2024,6,228367510
2024,6,228367343
2024,6,228367501
2024,6,228367340
2024,1,229772219
2024,12,233485237
2024,6,229772221
2024,6,229772245
2024,12,233485341
2024,6,233485366
2024,6,241119555
2024,12,236514221
2024,12,234012937
2024,3,238960730
2024,6,236513803
2024,12,238037217
2024,6,238037220
2024,14,238037230
2024,6,238037247
2024,6,238037257
2024,6,238037264
2024,6,238037273
2024,3,238960758
2024,12,238960759
2024,14,241119567
2024,6,238960805
2024,6,241119535
2024,6,226220375
2024,6,233484278
2024,6,225527204
2024,6,226220392
2024,8,228363274
2024,4,233484294
2024,6,229772302
2024,6,229772289
2024,6,229772301
2024,6,235116363
2024,6,232006099
2024,6,232006100
2024,6,245374254
2024,6,245374255
2024,6,233484416
2024,6,237460026
2024,6,237460027
2024,6,237460034
2024,6,238960738
2024,6,238960739
2024,6,237460069
2024,8,241114766
2024,6,241114774
2024,6,243262466
2024,6,229561940
2024,8,234895192
2024,8,233483104
2024,1,238960397
2024,6,238960396
2024,3,240642041
2024,6,240642047
2024,6,240642025
2024,5,240642064
2024,8,226744562
2024,1,223367968
2024,1,223367990
2024,8,225529150
2024,6,225529151
2024,6,225529219
2024,6,225529348
2024,8,235117062
2024,6,238038303
2024,4,240641638
2024,6,240641638
2024,6,231149462
2024,6,231149463
2024,6,245375350
2024,8,226744591
2024,8,226744592
2024,8,235117046
2024,6,226744667
2024,6,226744677
2024,6,245375373
2024,6,228807493
2024,7,228807437
2024,6,231149581
2024,6,231149579
2024,6,236218886
2024,1,236218920
2024,2,235117125
2024,6,238038413
2024,1,235117115
2024,6,235117153
2024,5,236218930
2024,2,236218948
2024,3,240641699
2024,6,236219144
2024,1,238038475
2024,6,238038629
2024,2,240641732
2024,1,238038683
2024,8,245375244
2024,8,243811063
2024,1,240641766
2024,4,241943772
2024,6,220419039
2024,3,229772440
2024,6,224238106
2024,6,220419270
2024,6,229561422
2024,6,229561423
2024,6,220419261
2024,6,220419311
2024,6,224238256
2024,6,224238291
2024,6,224238301
2024,6,220419322
2024,6,220419323
2024,6,228367466
